"Typhus fever","705459475126362112","772198776","Umarkarim","@HeyWriterGrrl @JustMeScoot in Russia there was that Typhus fever probably also due to snow looks like close to that :)","None","near the tides of chenab  "
"Tinea capitis ","705461428631826432","186009514","Dr.Waleed Esmail","RT @kabeerkshah: Dr. Wilma Bergfeld | LPP Mimic - Tinea Capitis | #ISDP2016 #dermpath  #hairloss #bald https://t.co/sJwVaK1zCN","None","None"
"Relapsing fever","705476348924399616","1238493060","LauraSalisburry","Lunar warm as toast relapsing fever storages: UGiInI https://t.co/6pzLlZRPAB","None","None"
"Paracoccidioidomycosis ","705496260636086272","113614082","EurekaMag","#EurekaMag Experimental paracoccidioidomycosis in the Syrian hamster: morphology, ultrastructure and correlation of… https://t.co/8qxZb6BV3s","None","Singapore"
"Tularemia","705496262951325698","1238519108","TaftParson","Are meteoritic venire manse tularemia high very good astral noncontingent free will?: JYUVuk https://t.co/KLNALOSlKY","None","None"
"African sleeping sickness ","705499409069510658","2465347321","Global Health Impact","Trypanosomiasis, human African (sleeping sickness)#information #keyfacts https://t.co/2YjxXimgEI","None","Binghamton, NY"
"Actinomycosis","705500503573028864","704346290646347776","FurriesAgainstWords","Furries Against Actinomycosis","None","None"
"Paracoccidioidomycosis ","705502030559731712","2402946596","Гордей Ширкалин","#EurekaMag Experimental paracoccidioidomycosis in the Syrian hamster: morphology, ultrastructure and correlation of… https://t.co/biHMJFrqph","None","Ивенец"
"Paracoccidioidomycosis ","705502033499942912","82665814","Science News","RT @EurekaMag: #EurekaMag Experimental paracoccidioidomycosis in the Syrian hamster: morphology, ultrastructure and correlation of… https:/…","None","None"
"Paracoccidioidomycosis ","705502034590478336","200018439","Life Sciences","#EurekaMag Experimental paracoccidioidomycosis in the Syrian hamster: morphology, ultrastructure and correlation of… https://t.co/lsgoJDaKDo","None","Bangkok, Thailand"
"Paracoccidioidomycosis ","705502036624707584","90916322","Olericulture","RT @EurekaMag: #EurekaMag Experimental paracoccidioidomycosis in the Syrian hamster: morphology, ultrastructure and correlation of… https:/…","None","None"
"Paracoccidioidomycosis ","705502053330604032","1663439498","getunakac","RT @EurekaMag: #EurekaMag Experimental paracoccidioidomycosis in the Syrian hamster: morphology, ultrastructure and correlation of… https:/…","None","London"
"Progressive multifocal leukoencephalopathy","705502107785306112","1093252914","AJNR","#AJNRBlog: Low Signals on T2* and SWI Sequences in Patients with MS with Progressive Multifocal ... - https://t.co/IV2j9QDFPP #NeuroRad","None","Oak Brook, IL"
"Progressive multifocal leukoencephalopathy","705504762356174853","3382100512","May #likealadydoc","RT @TheAJNR: #AJNRBlog: Low Signals on T2* and SWI Sequences in Patients with MS with Progressive Multifocal ... - https://t.co/IV2j9QDFPP …","None","None"
"Respiratory syncytial virus infection","705536380479401984","1377173407","Nursing Bio","EpiCast Report Respiratory Syncytial Virus Infection Epidemiology Forecast to 2024 https://t.co/WeBAoIRoZT","None","None"
"Monkeypox","705537774149988352","2848175826","sneaky sucker","I strive to be humble, unless I stumble #beware of da MonkeyPox","None","bigger than Mount Kilimanjaro."
"Severe Acute Respiratory Syndrome","705538339512807425","445530102","病気bot","【重症急性呼吸器症候群（Severe Acute Respiratory Syndrome ）】SARSウイルスによる新種の感染症。二類感染症の第四号。主な症状は高熱、咳嗽、息ぎれ、呼吸困難、低酸素血症、肺炎など。致死率約15％。中国で「サーズ」として流行した。","None","人間の体"
"Mycetoma","705542856027590656","177147813","ahmed yahya","RT @fatwa_awad: Mycetoma is getting endorsed IN the WHO list of neglected diseases... #support_mycetoma_pateints #support_the_helpless","None","None"
"Respiratory syncytial virus infection","705544368430702592","259672244","Respiratory News","#respiratory news: EpiCast Report Respiratory Syncytial Virus Infection Epidemiology Forecast to 2024 https://t.co/uY7DBXpOQ6","None","London"
"Legionellosis ","705547945404403713","3393832912","Thad Snyder","A3
legionellosis-&gt;Multisystem disease
Da, hyponatremia, and CN Sxs-&gt;Ha, delirium, and confusion -&gt; + pneumonia.","None","Johnson City, TN"
"Rhinosporidiosis","705551731699032064","454401341","ivelisse lopez m","RT @_SaranyaS_: Rhinosporidiosis #DNBPathology https://t.co/FwN4RBdhO3","None","None"
"Respiratory syncytial virus infection","705555882130538496","252979186","HIV/AIDS News","EpiCast Report Respiratory Syncytial Virus Infection Epidemiology Forecast to 2024: LONDON… https://t.co/WAU2kaHUWc https://t.co/3VoM1C9t3u","None","UK"
"Mycoplasma pneumonia","705563081368178688","66123648","⛲️","Mycoplasma Pneumonia ????","None","~"
"White piedra ","705570777744150529","2994187462",NULL,"RT @cdpsecundarios1: || CASA DE PIEDRA SECUNDARIOS ||          
   ✖✖ VIERNES 4 DE MARZO ✖✖
          || BLACK AND WHITE ||
   [[ ANTICIPAD…","None",NULL
"White piedra ","705571545280864256","1861799323",NULL,"RT @cdpsecundarios1: || CASA DE PIEDRA SECUNDARIOS ||          
   ✖✖ VIERNES 4 DE MARZO ✖✖
          || BLACK AND WHITE ||
   [[ ANTICIPAD…","None",NULL
"White piedra ","705571691708223488","1634113837","Gonzalo","RT @cdpsecundarios1: || CASA DE PIEDRA SECUNDARIOS ||          
   ✖✖ VIERNES 4 DE MARZO ✖✖
          || BLACK AND WHITE ||
   [[ ANTICIPAD…","None","Rio Cuarto,Cba "
"White piedra ","705575439318851589","1117478708","Ana","RT @cdpsecundarios1: || CASA DE PIEDRA SECUNDARIOS ||          
   ✖✖ VIERNES 4 DE MARZO ✖✖
          || BLACK AND WHITE ||
   [[ ANTICIPAD…","None","Rio Cuarto"
"Chromoblastomycosis","705576555242606592","274716234","Ruan Campos Monteiro","The chromoblastomycosis ever was a star on the worldwide! It was 1938. https://t.co/7lAHunmJY6","None","Belém (Pa), Brasil"
"West Nile Fever","705582074703417345","415396853","Jade Lopez","Dr. Harris: dengue, west Nile, encephelitis, yellow fever, Zika cause neuronal damage.","None","Oakland, CA"
"White piedra ","705583463412449280","4831993306","Ivo Caramuti","RT @cdpsecundarios1: || CASA DE PIEDRA SECUNDARIOS ||          
   ✖✖ VIERNES 4 DE MARZO ✖✖
          || BLACK AND WHITE ||
   [[ ANTICIPAD…","None","None"
"Mycoplasma pneumonia","705593800815730688","405017454","•Han•","My whole entire family now has mycoplasma pneumonia EXCEPT me and Im starting to feel bad... God please no...","None","ig & sc @Hanah_Worrell"
"Tinea corporis ","705595442071891968","2313918935","VOFN Philippines","Lamisil Tab Price In Philippines: Treatment tinea corporis treatment zovirax tablets for sale lamisil tab pric... https://t.co/pGbyqTmSzS","None","Philippines"
"West Nile Fever","705612663724883969","923640432","Cassie","According to WebMD my sore throat and headache could possibly be PMS, West Nile Virus, Scarlet Fever or Constipation","None","None"
"Lymphatic filariasis ","705619224064950272","173491251","Isabella Correa Mck☮","RT @DNDi: ""Despite progress against Lymphatic Filariasis, we still face challenges in India,"" Dr Swaminathan, @ICMRDELHI","None","Cittadina del mondo"
"White piedra ","705626748407255040","39632746","Salvador Benasayag H","@Raugust_White lo que digo es que el que esté libre de aspiraciones lance la primera piedra","None","Caracas, Venezuela"
"Lymphatic filariasis ","705657688324251648","133643146","Jiske @ Infolep","Understanding relationship prevalence of microfilariae &amp; antigenaemia using model of #lymphatic filariasis infection https://t.co/ciredV1NoI","None","Amsterdam, Netherlands"
"Epidemic typhus","705676466625736705","161967179","lydia daye","@CeeJudd The deaths were mainly bc of an epidemic of typhus diarrhea and dysentery which broke out in the camps Not from Mythical Gas Ovens","None","Brisbane"
"Myiasis","705678318582902784","6534462","Jmar A","Dont u dare search ""myiasis"" in Google Images.","None","Manila-ish, Philippines"
"Severe Acute Respiratory Syndrome","705680327629545473","301890257","Krishan Maggon","An Overview of Severe Acute Respiratory Syndrome–Coronavirus (SARS-CoV) 3CL Protease Inhibitors: Pe... | @scoopit https://t.co/t15XiGzyc6","None","Geneva and New York"
"Tularemia","705690672074878976","1430458778","BASEYOYO-CEK PINNED-","paling berbahaya yang dikenal. Cacar, anthrax dan tularemia hanya beberapa dari mereka.","None","None"
"Actinomycosis","705701937757478912","700890772522926082","歯学のための英単語bot@新規登録中","actinomycosis ????","None","None"
"Pityriasis versicolor","705703138196635648","2477466914","Vitiligo Stopped","Conditions similar to #vitiligo: pityriasis alba, tuberculoid leprosy, postinflammatory hypopigmentation, tinea versicolor, piebaldism.","None","Liverpool"
"Echinococcosis","705708794857328640","3674958977","ZELS-AS","RT @ZoonoticDisease: #Epidemiology #PhD opps in our team for Kenyans: #echinococcus https://t.co/cwTJyNPGby and #arboviruses https://t.co/s…","None","None"
"Tinea capitis ","705711583914172416","244445953","Paul Drury","RT @kabeerkshah: Dr. Wilma Bergfeld | LPP Mimic - Tinea Capitis | #ISDP2016 #dermpath  #hairloss #bald https://t.co/sJwVaK1zCN","None","Perth, Western Australia"
"Tinea capitis ","705715973458792448","2877458154","KALYANI BAMBAL","RT @kabeerkshah: Dr. Wilma Bergfeld | LPP Mimic - Tinea Capitis | #ISDP2016 #dermpath  #hairloss #bald https://t.co/sJwVaK1zCN","None","None"
"Ehrlichiosis","705717287395958784","317136665","submit anarticle","Ehrlichiosis In Dogs - Symptoms And Treatment Available - Submit An Article - Submit Your... https://t.co/PXZjjYYAjS","None","India"
"Progressive multifocal leukoencephalopathy","705720945625964544","2235449113","Um Yusuf(Al-Natsheh)","progressive multifocal leukoencephalopathy - https://t.co/XNbIOv5d1h #GoogleAlerts","None","Doha, Qatar"
"Progressive multifocal leukoencephalopathy","705722319923240961","2235449113","Um Yusuf(Al-Natsheh)","Progressive Multifocal Leukoencephalopathy Medical Condition - https://t.co/7J8E6DCX0y #GoogleAlerts","None","Doha, Qatar"
"Progressive multifocal leukoencephalopathy","705722365485965312","2235449113","Um Yusuf(Al-Natsheh)","Adoptive Cellular Immunotherapy for Progressive Multifocal Leukoencephalopathy With Ex Vivo ... - https://t.co/U6gHWXHRLc #GoogleAlerts","None","Doha, Qatar"
"African sleeping sickness ","705726698101145601","281836476","dindin","#1 Characteristic of a UP student: African Sleeping Sickness 

Tulog pag araw, gising pag gabi.

HAHAHAHAHAHAHAHAHA #MCB1Feels #UPFight","None","4027 PH"
"Subacute sclerosing panencephalitis","705733829714120704","3006707149","anstefani ✘","Subacute sclerosing panencephalitis dude!","None","Republic of the Philippines"
"Baylisascaris infection","705735333451698176","600132029","Service Manuals","#download The Official Patients Sourcebook on Baylisascaris Infection: A Revised and Updated… https://t.co/obcu1pI7Rr @EbookManuals","None","None"
"Campylobacteriosis","705747439609843712","910636112","Sean","@AmarAvfc @Dips_avfc I hope the dogs got Campylobacteriosis","None","Peterborough"
"Hymenolepiasis","705750041269551104","3514978349","Class5","https://t.co/kMixTROq9y

https://t.co/2xHGf8b6u1

محاضرتي البارا الثامنه والتاسعه ❄️","None","Taif, Makkah Al Mukarrama"
"Hymenolepiasis","705752045974921217","2412428257","صـالح الشـهرّي","https://t.co/l1FwRYyqmO","None","‏ما تيقو كيك نسولف؟ iDev21"
"Hookworm infection","705759702932709376","221111865","Jay","Dont ever google Hookworm infection","None","New Jersey"
"Hookworm infection","705759788622340096","3032927859","[DoD]Legendaryladman","RT @MorninAfterKill: Dont ever google Hookworm infection","None","Connecticut, USA"
"Hookworm infection","705760215476654080","701180656009797633","Anthony","RT @MorninAfterKill: Dont ever google Hookworm infection","None","None"
"Campylobacteriosis","705762635204182016","43395157","Cork Food Safety","Campylobacter prevention measures ‘urgently’ required https://t.co/Lx8veSDjhE","None","None"
"Psittacosis","705764450486325248","4089801885","uliapplebome","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/Pr1hKsMydp https://t.co/aSCnkvCpCM","None","None"
"Psittacosis","705764488256081920","4089888641","cavalloopalina","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/zQoWB8GBjd https://t.co/65AanQeIHY","None","None"
"Psittacosis","705764568023355392","4089917075","dominicamoody","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/usrKvbUG1B https://t.co/p7QToLaO7b","None","None"
"Hookworm infection","705764760801959937","3316378059","cole home","RT @MorninAfterKill: Dont ever google Hookworm infection","None","None"
"Severe Acute Respiratory Syndrome","705764844167794688","445530102","病気bot","【重症急性呼吸器症候群（Severe Acute Respiratory Syndrome ）】SARSウイルスによる新種の感染症。二類感染症の第四号。主な症状は高熱、咳嗽、息ぎれ、呼吸困難、低酸素血症、肺炎など。致死率約15％。中国で「サーズ」として流行した。","None","人間の体"
"Psittacosis","705767648768958464","4089844157","kissiahtripp","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/yv2t9thgR8 https://t.co/HXGvdr733N","None","None"
"Psittacosis","705767650060800000","4089801885","uliapplebome","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/G5ejTLmioK https://t.co/31WWYCQfR5","None","None"
"Psittacosis","705767686534504452","4089801885","uliapplebome","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/G5ejTLmioK https://t.co/3GYvyNk7XS","None","None"
"Psittacosis","705767818185285632","4089917075","dominicamoody","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/HFt9Av4tLh https://t.co/SSRxwapX1b","None","None"
"Psittacosis","705776514827161600","4089801885","uliapplebome","Psittacosis Is An Infection Caused By Intracellular Bacterium Chlamydia Psittaci That https://t.co/G5ejTLmioK https://t.co/xRWoX35Df9","None","None"
"Lymphatic filariasis ","705781631101997057","2381877092","Helminth papers","An ELISA kit with two detection modes for the diagnosis of lymphatic filariasis. https://t.co/ldGCFRQ6ae","None","Manchester"
"Cytomegalovirus infection","705787623902674945","1594346707","مستشارك الدوائي","RT @pidjournal: Most Popular: Congenital Cytomegalovirus Infection as a Cause of Sensorineural Hearing Loss in a Highly Immune P... http://…","None","None"
